pos1_est	pos2_est	vel_est	yaw_angle_est	yaw_rate_est	px_measured	py_measured	px_gt	py_gt	vx_gt	vy_gt	rmse_x	rmse_y	rmse_vx	rmse_vy	NIS
-13.0353	-8.73101	4.96649	3.63449	-0.330729	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151	0.0800051	0.102813	0.431451	0.288253	4.09774	
-13.2713	-8.83745	4.97341	3.61225	-0.335373	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267	0.0801144	0.102828	0.430824	0.288236	2.28863	
-13.5046	-8.88022	4.95061	3.57452	-0.354392	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214	0.0802016	0.102713	0.430183	0.288015	5.62698	
-13.725	-8.94883	4.92391	3.54705	-0.364709	-13.6376	-8.26343	-13.8392	-8.91729	-4.61524	-1.76997	0.0803288	0.102569	0.429548	0.287729	7.22182	
-13.9621	-9.02989	4.92461	3.52297	-0.369714	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662	0.0804319	0.102422	0.428909	0.287435	0.150676	
-14.2002	-9.11945	4.93535	3.50391	-0.369113	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086	0.0805149	0.102283	0.428266	0.287183	1.79022	
-14.4322	-9.20132	4.93449	3.48435	-0.3701	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402	0.0806087	0.102153	0.427624	0.286967	0.0115421	
-14.6621	-9.27723	4.92754	3.46417	-0.372368	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573	0.0807285	0.102031	0.426986	0.286778	0.496068	
-14.9399	-9.274	4.92991	3.41475	-0.398635	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603	0.0807062	0.101882	0.426337	0.286388	4.05973	
-15.1886	-9.34751	4.9395	3.39598	-0.397265	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125	0.0806589	0.101728	0.425691	0.286028	3.44639	
-15.4496	-9.42784	4.95998	3.3795	-0.393327	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269	0.08057	0.101581	0.425048	0.285725	3.328	
-15.6949	-9.46783	4.95202	3.35213	-0.401887	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159	0.0804749	0.101431	0.424409	0.285391	2.20942	
-15.9516	-9.52664	4.96419	3.3333	-0.400168	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484	0.0803634	0.101292	0.423776	0.2851	1.14873	
-16.2022	-9.54689	4.95925	3.30314	-0.41021	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734	0.0802468	0.101143	0.423147	0.28476	2.77219	
-16.4562	-9.53595	4.95503	3.26613	-0.424449	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198	0.0801271	0.101003	0.422526	0.284356	1.6111	
-16.6855	-9.54266	4.93533	3.23782	-0.432981	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301	0.0800133	0.100883	0.421903	0.283941	6.28127	
-16.9599	-9.52308	4.94847	3.20034	-0.445621	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773	0.0798979	0.100836	0.421292	0.283522	1.78877	
-17.2072	-9.57158	4.95645	3.19128	-0.433024	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479	0.0797849	0.100721	0.420688	0.283116	6.76441	
-17.4654	-9.57554	4.96342	3.16698	-0.434837	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024	0.0796851	0.10061	0.420093	0.28271	0.318093	
-17.7204	-9.57056	4.9651	3.14039	-0.440093	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703	0.079601	0.100509	0.419505	0.282302	1.65562	
-17.9749	-9.53303	4.96634	3.10666	-0.449869	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151	0.0795365	0.100477	0.418922	0.281888	0.706449	
-18.2213	-9.50279	4.96081	3.07576	-0.459154	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648	0.0794788	0.100499	0.41834	0.281484	1.04743	
-18.4428	-9.52042	4.94412	3.06593	-0.449197	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847	0.0793859	0.100429	0.417755	0.281079	1.92538	
-18.6813	-9.50198	4.94012	3.04599	-0.446264	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522	0.0792892	0.10035	0.417175	0.280689	1.78919	
-18.9286	-9.48427	4.94161	3.02648	-0.443829	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707	0.0792008	0.10025	0.416604	0.280319	0.0871042	
-19.1624	-9.4431	4.93475	3.00233	-0.444854	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927	0.079105	0.100159	0.416036	0.279955	4.32513	
-19.4024	-9.33608	4.93322	2.95708	-0.464129	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083	0.0790108	0.100245	0.415461	0.279552	3.74412	
-19.6394	-9.26503	4.92801	2.92351	-0.475514	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907	0.0789164	0.100422	0.414883	0.279161	1.49733	
-19.8832	-9.15158	4.93438	2.88106	-0.490622	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408	0.0788326	0.100901	0.414302	0.278848	2.04085	
-20.1178	-9.05792	4.93406	2.84707	-0.498977	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215	0.0787494	0.101588	0.413719	0.278598	5.43328	
-20.3247	-9.12792	4.89877	2.86797	-0.463395	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303	0.0786409	0.101603	0.413153	0.278219	14.1747	
-20.5636	-9.07535	4.9004	2.8511	-0.457296	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334	0.0785385	0.101564	0.412602	0.277875	1.40866	
-20.7838	-8.98373	4.89308	2.8216	-0.463267	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296	0.0784308	0.101561	0.412049	0.277517	1.02706	
-21.0231	-8.90091	4.89871	2.79676	-0.465249	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179	0.0783333	0.101554	0.411506	0.277162	2.116	
-21.2281	-8.82449	4.87953	2.77486	-0.465387	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972	0.0782241	0.101512	0.410963	0.276833	2.20086	
-21.4607	-8.73251	4.88319	2.74966	-0.46832	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666	0.0781211	0.101461	0.41043	0.276507	1.64011	
-21.666	-8.68922	4.85868	2.74117	-0.457637	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925	0.0780123	0.101326	0.409914	0.276319	3.23169	
-21.8684	-8.544	4.85121	2.69464	-0.484024	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712	0.0779042	0.101235	0.40937	0.275995	7.37751	
-22.0749	-8.46573	4.83667	2.67842	-0.478411	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043	0.0777986	0.101103	0.408839	0.275738	1.07976	
-22.285	-8.3472	4.83591	2.65294	-0.478543	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232	0.0776933	0.100971	0.408316	0.275488	1.84331	
-22.5071	-8.2581	4.83557	2.63816	-0.471072	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427	0.0775858	0.100833	0.407827	0.275328	0.809018	
-22.7055	-8.12995	4.82894	2.60801	-0.479242	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145	0.0774786	0.100695	0.407333	0.275139	1.51659	
-22.9163	-7.93496	4.85322	2.56405	-0.494016	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848	0.0773741	0.100588	0.406826	0.274819	4.10806	
-23.1113	-7.78583	4.8512	2.52728	-0.510569	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637	0.0772701	0.100494	0.406302	0.274464	4.38925	
-23.3252	-7.62977	4.86747	2.50014	-0.510804	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967	0.0771847	0.100417	0.405793	0.274102	1.37433	
-23.5203	-7.4848	4.86844	2.47891	-0.504302	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828	0.0771107	0.10033	0.405304	0.273754	1.22866	
-23.6918	-7.3355	4.85555	2.45176	-0.506745	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746	0.0770225	0.100234	0.404812	0.273411	1.16807	
-23.8787	-7.17543	4.85807	2.42644	-0.505971	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445	0.0769452	0.100136	0.404332	0.27307	0.733236	
-24.051	-7.06041	4.83369	2.4121	-0.498788	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916	0.0768661	0.100001	0.403882	0.272794	2.82594	
-24.2189	-6.87856	4.83484	2.37778	-0.508928	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149	0.0767856	0.0998681	0.403415	0.272482	2.13274	
-24.3699	-6.65361	4.84604	2.33432	-0.522681	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138	0.0766913	0.0997899	0.402911	0.272123	3.32962	
-24.5373	-6.47663	4.84701	2.30422	-0.530035	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873	0.0766047	0.099708	0.402404	0.271761	3.65546	
-24.6535	-6.31211	4.81362	2.27386	-0.535474	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347	0.076503	0.0995995	0.401881	0.271404	7.01624	
-24.7947	-6.11688	4.81154	2.24065	-0.542552	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553	0.0764051	0.0995009	0.401351	0.271044	0.662218	
-24.966	-5.93003	4.82328	2.21931	-0.53708	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484	0.0763053	0.0993963	0.400837	0.270687	1.63892	
-25.0957	-5.72357	4.82246	2.18633	-0.542585	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132	0.0762038	0.099307	0.400315	0.270328	2.07958	
-25.2305	-5.5448	4.81114	2.16322	-0.540193	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492	0.0761028	0.0991925	0.3998	0.269975	0.584087	
-25.3779	-5.35514	4.81268	2.14552	-0.529351	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557	0.0760107	0.0990681	0.399313	0.269633	0.872824	
-25.5129	-5.14482	4.81984	2.11923	-0.528697	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322	0.0759316	0.0989466	0.398835	0.269289	0.262047	
-25.6429	-4.95649	4.81205	2.10348	-0.515549	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781	0.075872	0.0988167	0.398402	0.268968	6.74855	
-25.7576	-4.77129	4.79629	2.08119	-0.513901	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893	0.0758193	0.0986938	0.39799	0.268668	1.05663	
-25.8766	-4.56366	4.7963	2.05968	-0.508082	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764	0.0757954	0.0985773	0.397616	0.268378	0.397145	
-25.9798	-4.33608	4.802	2.03	-0.511077	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279	0.0757812	0.098455	0.397236	0.268075	0.303227	
-26.0918	-4.11888	4.80717	1.99916	-0.522151	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471	0.0758189	0.0983359	0.396844	0.267758	10.382	
-26.174	-3.8622	4.82386	1.96313	-0.528885	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337	0.075842	0.0982087	0.396418	0.267421	1.98924	
-26.2519	-3.63027	4.82598	1.92501	-0.545558	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875	0.0758567	0.0980833	0.395949	0.267076	3.74626	
-26.2832	-3.37077	4.82779	1.88007	-0.559418	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081	0.0757831	0.0979809	0.395442	0.266731	5.11227	
-26.3343	-3.13	4.82882	1.8404	-0.573915	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954	0.0756926	0.097892	0.394933	0.26639	1.21847	
-26.3643	-2.88878	4.82325	1.80243	-0.581639	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493	0.0755975	0.0978169	0.394443	0.266052	1.8777	
-26.4198	-2.65822	4.82138	1.77426	-0.581727	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696	0.0755031	0.0977367	0.393959	0.265714	1.19908	
-26.5009	-2.472	4.79811	1.76107	-0.570868	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562	0.0754128	0.0976128	0.393456	0.265375	5.36309	
-26.5516	-2.23599	4.79983	1.73679	-0.565488	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091	0.0753288	0.0974892	0.392954	0.265037	0.620739	
-26.6027	-2.02519	4.78553	1.7154	-0.561092	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284	0.0752615	0.0973697	0.392455	0.264707	1.38875	
-26.6306	-1.78609	4.7849	1.68918	-0.55666	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141	0.0751909	0.0972506	0.391958	0.264378	1.92246	
-26.6282	-1.54282	4.7824	1.65311	-0.563332	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664	0.0750981	0.0971304	0.391463	0.264051	1.3563	
-26.6279	-1.30504	4.7802	1.61614	-0.574647	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852	0.0750038	0.097012	0.390986	0.263726	2.03808	
-26.6312	-1.0762	4.77225	1.58696	-0.575564	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271	0.0749126	0.0969017	0.390516	0.263409	0.27608	
-26.657	-0.845038	4.77106	1.56649	-0.568624	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238	0.0748192	0.0968013	0.390034	0.263096	4.93479	
-26.6645	-0.606066	4.77329	1.54153	-0.565736	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439	0.0747297	0.0967041	0.389552	0.262785	0.266599	
-26.6528	-0.364841	4.77738	1.50851	-0.573547	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317	0.0746387	0.0966078	0.389084	0.262476	2.23473	
-26.6065	-0.100145	4.79377	1.47054	-0.57973	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874	0.0745523	0.0964927	0.388655	0.262165	2.53754	
-26.5862	0.137802	4.79564	1.44146	-0.581991	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116	0.074466	0.0963799	0.388239	0.261859	1.73771	
-26.5607	0.401183	4.8157	1.41441	-0.578986	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045	0.0743792	0.0962602	0.387831	0.261548	1.74005	
-26.5437	0.636473	4.8134	1.3962	-0.566952	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667	0.0742872	0.0961415	0.387392	0.261239	1.56418	
-26.532	0.896763	4.8324	1.3777	-0.557909	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986	0.0742059	0.0960256	0.386934	0.260923	3.39423	
-26.4903	1.14099	4.83395	1.35948	-0.542533	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007	0.0741282	0.0959129	0.386464	0.260607	7.89666	
-26.4308	1.38256	4.83848	1.33075	-0.543497	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737	0.0740442	0.0958031	0.386	0.260293	0.134219	
-26.3904	1.60707	4.82792	1.31404	-0.531088	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181	0.073977	0.0956879	0.385527	0.259982	8.52796	
-26.3309	1.83355	4.82318	1.28877	-0.530381	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345	0.0739154	0.0955712	0.385056	0.259677	0.125929	
-26.2653	2.06343	4.822	1.2641	-0.528446	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235	0.0738596	0.0954546	0.384587	0.259374	0.154442	
-26.1981	2.27821	4.81091	1.23963	-0.527595	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859	0.0738173	0.0953414	0.384118	0.259081	0.586437	
-26.1338	2.50638	4.80683	1.22401	-0.513335	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223	0.0738094	0.0952293	0.383659	0.258784	1.60738	
-26.0519	2.74146	4.81409	1.19965	-0.511871	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334	0.0738133	0.0951152	0.383201	0.258486	0.228748	
-25.9624	2.96391	4.81623	1.17022	-0.518993	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502	0.0738246	0.0950026	0.38274	0.258194	2.20584	
-25.863	3.21582	4.83978	1.1456	-0.516592	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828	0.0738322	0.0948907	0.38228	0.257894	2.17903	
-25.7812	3.44027	4.83965	1.12712	-0.509799	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227	0.0739018	0.0947803	0.381827	0.257592	2.36081	
-25.6732	3.6543	4.83763	1.10099	-0.510419	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404	0.0739737	0.0946684	0.381375	0.257295	0.0214077	
-25.5585	3.86396	4.83477	1.07445	-0.511265	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367	0.0740433	0.0945554	0.380922	0.257005	0.960987	
-25.4843	4.06815	4.82057	1.06049	-0.502888	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125	0.0742889	0.0944429	0.38049	0.256712	3.86317	
-25.3622	4.27376	4.81839	1.03501	-0.502781	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686	0.0745436	0.094332	0.380057	0.256425	0.544144	
-25.2065	4.48329	4.8286	1.00197	-0.508476	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058	0.0746853	0.0942213	0.379611	0.256152	1.86698	
-25.0559	4.6801	4.82652	0.975366	-0.504948	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251	0.0747685	0.0941146	0.379164	0.255892	8.94794	
-24.9348	4.8808	4.82373	0.955012	-0.501226	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273	0.0749162	0.0940095	0.378722	0.255631	0.534608	
-24.7804	5.07217	4.82392	0.927302	-0.50201	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132	0.0750245	0.0939106	0.378279	0.255387	2.22722	
-24.6167	5.2741	4.83649	0.899229	-0.503708	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839	0.0750828	0.0938084	0.377834	0.255155	0.961007	
-24.4494	5.45327	4.83896	0.86523	-0.514563	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401	0.0751007	0.0937187	0.377393	0.254974	0.822777	
-24.2658	5.62887	4.84299	0.832199	-0.520146	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827	0.075062	0.0936471	0.376964	0.254854	1.1791	
-24.1001	5.797	4.84011	0.80172	-0.527016	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127	0.075017	0.0936065	0.376547	0.254806	3.29239	
-23.9272	5.96462	4.83843	0.774119	-0.528101	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309	0.0749616	0.0935993	0.376137	0.25482	0.0305454	
-23.7753	6.14859	4.8316	0.765458	-0.504885	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383	0.0749372	0.0935841	0.375704	0.254757	4.64135	
-23.6051	6.31115	4.82756	0.741224	-0.504297	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357	0.0749206	0.0936023	0.375273	0.254733	0.109947	
-23.4512	6.48692	4.8212	0.729866	-0.488586	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324	0.0749629	0.0936144	0.374839	0.254653	2.33654	
-23.2398	6.6742	4.85173	0.7038	-0.488279	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041	0.0749349	0.0935875	0.374408	0.25458	4.45896	
-23.0438	6.8192	4.84712	0.678395	-0.486161	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768	0.0748885	0.0936084	0.373979	0.254561	5.58208	
-22.8353	6.98093	4.86254	0.652361	-0.486743	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431	0.0748174	0.0936311	0.373557	0.254579	1.27663	
-22.6272	7.11602	4.86396	0.622087	-0.492351	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038	0.0747353	0.0937203	0.373144	0.254709	1.28152	
-22.4393	7.2667	4.8648	0.602394	-0.488367	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598	0.074658	0.0938229	0.372728	0.254848	0.37607	
-22.2193	7.39037	4.87388	0.565618	-0.503981	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118	0.0745728	0.0940224	0.372337	0.2552	2.48635	
-22.0383	7.55154	4.87815	0.553312	-0.493433	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607	0.0744958	0.0941708	0.371932	0.255464	2.39371	
-21.8528	7.70844	4.87576	0.546304	-0.473481	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074	0.0744385	0.0942746	0.371513	0.255595	6.34921	
-21.6457	7.8511	4.88389	0.527457	-0.469199	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526	0.0743823	0.0943697	0.371095	0.255723	0.424721	
-21.4524	7.98446	4.87655	0.513735	-0.458691	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971	0.0743536	0.0944736	0.370675	0.255814	1.93188	
-21.2153	8.0518	4.86529	0.474273	-0.472508	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417	0.0742899	0.0948336	0.37026	0.256204	3.51642	
-21.0198	8.19687	4.85959	0.472622	-0.445932	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871	0.0742553	0.0951174	0.369843	0.256384	8.02209	
-20.8356	8.34589	4.85914	0.466527	-0.432913	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341	0.0742976	0.0953031	0.369437	0.256434	3.89279	
-20.6039	8.45209	4.86884	0.440616	-0.437663	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835	0.0743114	0.0955459	0.369026	0.256571	3.81843	
-20.3645	8.57535	4.8895	0.421256	-0.434719	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358	0.0742898	0.0957642	0.368615	0.256715	1.87212	
-20.1619	8.70036	4.87984	0.417412	-0.413407	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919	0.0743195	0.0959388	0.368217	0.256724	3.41565	
-19.9536	8.81167	4.87636	0.403131	-0.40841	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524	0.0744037	0.0961079	0.367829	0.256714	0.784281	
-19.7492	8.93003	4.86532	0.39981	-0.387781	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179	0.0745755	0.0962349	0.367469	0.256599	3.43261	
-19.5192	9.01162	4.86423	0.376717	-0.390806	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891	0.0747511	0.0964355	0.367108	0.256542	0.167875	
-19.2878	9.11218	4.87099	0.361225	-0.386182	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666	0.0749326	0.0966294	0.36675	0.256477	4.49299	
-19.0156	9.19103	4.8973	0.33427	-0.391359	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751	0.0749867	0.0968866	0.366369	0.256504	5.70113	
-18.797	9.27736	4.88998	0.32026	-0.385724	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429	0.0750957	0.0971651	0.366001	0.256522	1.81209	
-18.5494	9.37291	4.90715	0.304774	-0.382041	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429	0.0751741	0.0974125	0.365628	0.256534	1.2749	
-18.2935	9.4082	4.91483	0.267721	-0.401328	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514	0.0752061	0.0978832	0.365241	0.256822	4.64449	
-18.026	9.51756	4.95044	0.257153	-0.392391	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691	0.07518	0.0982176	0.364849	0.257027	5.50624	
-17.7859	9.59466	4.95012	0.246962	-0.380012	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964	0.0751582	0.0985539	0.364463	0.25718	3.52048	
-17.524	9.69619	4.97804	0.237977	-0.370922	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338	0.0751073	0.0987778	0.364073	0.257256	3.4936	
-17.2838	9.7626	4.97909	0.222914	-0.367721	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818	0.0750633	0.0990198	0.363687	0.25735	0.747069	
-17.0246	9.87953	5.0085	0.221519	-0.352958	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408	0.0750026	0.0990964	0.363299	0.257301	4.82098	
-16.7783	9.93596	5.00982	0.205394	-0.351046	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113	0.074943	0.099198	0.362913	0.257284	0.250939	
-16.5311	10.0488	5.0279	0.206426	-0.33542	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937	0.0748847	0.0991742	0.36253	0.257141	3.76418	
-16.2844	10.1061	5.03053	0.191632	-0.33406	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883	0.0748294	0.0991535	0.362148	0.257016	0.887319	
-16.0337	10.1584	5.03458	0.176513	-0.332656	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956	0.0747735	0.0991402	0.361767	0.256916	0.0758252	
-15.79	10.2151	5.03205	0.167051	-0.324445	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159	0.0747269	0.0991196	0.361391	0.256799	0.574948	
-15.545	10.2421	5.02675	0.147289	-0.327461	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957	0.0746903	0.0991495	0.361018	0.256759	0.179332	
-15.271	10.2561	5.04665	0.117383	-0.343245	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692	0.0746264	0.0992718	0.360638	0.256934	8.7925	
-15.01	10.3213	5.06189	0.110765	-0.334276	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828	0.0745561	0.0993336	0.360257	0.257049	1.53884	
-14.7608	10.3533	5.0534	0.10255	-0.321118	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394	0.0744895	0.0994229	0.359882	0.257139	6.16323	
-14.4994	10.347	5.05499	0.076844	-0.328901	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418	0.0744178	0.0996652	0.359508	0.257444	1.26681	
-14.2427	10.3687	5.0577	0.062575	-0.325902	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926	0.0743452	0.0999666	0.359136	0.257818	0.866526	
-13.9643	10.4949	5.09536	0.0788228	-0.29837	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944	0.0742666	0.0999754	0.35876	0.257831	12.2709	
-13.7128	10.544	5.09115	0.0797205	-0.279328	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496	0.0741883	0.0999498	0.358387	0.257745	3.34483	
-13.4476	10.5615	5.09935	0.0649177	-0.279796	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603	0.0741108	0.0999483	0.358015	0.257714	0.427403	
-13.1904	10.5837	5.10155	0.0538203	-0.276608	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288	0.0740337	0.0999586	0.357644	0.25771	0.523318	
-12.9329	10.6772	5.11462	0.0645092	-0.256362	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857	0.073957	0.0998679	0.357274	0.257543	6.15323	
